TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,InternetService,gender,OnlineBackup,PaperlessBilling,MultipleLines
-0.34992433,-1.1304106,0.55497175,1,0,2,0,0,1,0,1,1
1.2313458,1.2941513,0.71785325,0,2,0,2,1,1,2,0,2
-0.46813053,-0.34936598,-0.3815966,0,2,0,2,0,0,0,0,0
-0.8950635,-1.4727408,-0.78880024,0,3,1,1,2,0,1,1,0
-0.80670136,-1.3115464,-0.5851984,2,1,1,1,2,0,1,0,2
-0.30052274,-1.3414588,1.2879384,1,0,1,1,2,0,1,1,2
1.6312602,0.81887734,1.369379,0,1,0,0,1,1,2,0,2
-0.82098323,-0.537149,-0.9516817,1,3,2,0,0,0,0,0,0
-0.13604946,0.9800716,-0.4630373,0,2,0,0,1,0,0,1,2
-0.62999904,-1.4744025,0.3106496,1,0,1,1,2,1,1,1,0
-0.872526,-0.5022513,-1.0331224,2,1,2,2,0,1,0,0,1
1.5946394,1.3905355,0.9621754,0,1,2,0,1,0,2,1,2
-0.8077167,-1.46277,-0.42231694,1,0,1,1,2,0,1,0,0
-0.88689613,0.20401242,-1.1552835,0,0,0,0,1,0,0,1,0
-0.9745519,0.322,-1.2774446,0,2,0,0,1,0,0,1,2
0.26028898,0.8737166,-0.015113308,0,2,0,0,1,1,0,0,0
-0.5554552,-0.8246399,-0.2594355,1,0,0,0,0,1,2,1,1
-0.648762,-0.6102681,-0.5851984,1,1,0,0,0,1,2,0,1
0.6624329,1.5018759,0.10704778,0,2,0,2,1,1,2,1,2
1.5152835,0.51310664,1.6137012,2,0,2,2,0,0,2,0,2
1.1970649,1.1096917,0.799294,0,0,2,0,1,0,2,0,2
-0.7218489,0.657683,-1.0331224,0,2,0,0,1,0,0,1,2
0.70836884,1.3307108,0.14776814,1,0,0,0,1,0,2,1,2
-0.9878184,-1.5109621,-1.2367243,0,3,1,1,2,0,1,0,0
-0.8905163,-0.9791871,-1.0331224,1,3,2,0,0,1,0,0,1
-0.85694176,-1.5059767,-0.7073595,0,1,1,1,2,1,1,1,0
-0.94333935,0.4881797,-1.2367243,0,2,0,0,1,1,2,1,2
0.4838102,-0.570385,1.5729809,2,0,2,2,0,0,2,1,1
-0.15580568,0.36520672,-0.21871513,0,0,0,0,1,1,0,1,2
0.117955916,-0.32776263,0.47353107,0,0,0,2,0,1,2,1,0
0.41902304,0.19404164,0.55497175,1,3,2,2,0,0,2,0,0
-0.74727815,-1.4843733,-0.05583367,1,1,1,1,2,0,1,0,0
1.357344,0.45992917,1.4915402,1,1,2,2,0,1,2,1,2
-0.38729557,-0.14662674,-0.30015585,0,2,0,0,0,1,0,0,2
-0.7965694,-1.5159475,-0.30015585,0,3,1,1,2,1,1,1,0
2.4666061,1.6049073,1.5322605,2,1,2,2,1,0,2,1,2
-0.3486882,-1.4644318,1.6137012,2,0,1,1,2,1,1,0,0
-0.97154987,-0.67840177,-1.2367243,0,2,0,0,0,1,0,0,0
-0.9465621,-1.0340264,-1.1552835,0,2,2,0,0,0,2,1,1
1.6105769,0.87039304,1.369379,2,1,2,2,1,0,0,1,2
-0.85736114,0.02786194,-1.1145631,0,0,0,2,0,1,2,1,0
-0.9849929,-0.46402997,-1.2774446,0,2,0,0,0,1,2,0,0
-0.96547955,1.0049986,-1.2774446,0,2,2,0,1,1,0,1,0
-0.9985022,-1.4810498,-1.2774446,0,3,1,1,2,0,1,1,0
2.2193332,1.3307108,1.5322605,1,2,0,0,1,1,2,1,2
1.6568439,1.1728401,1.0843365,2,3,0,2,1,0,2,1,0
-0.9105815,-1.5093002,-0.8295206,1,0,1,1,2,0,1,1,0
-0.98508126,-1.5076385,-1.2367243,0,3,1,1,2,1,1,0,0
-0.6190062,-1.4876969,0.35136998,2,3,1,1,2,1,1,1,0
0.75342184,1.2924894,0.22920887,0,2,0,2,1,0,0,1,2
2.2578304,1.6697174,1.2879384,1,2,2,2,1,0,2,1,2
-0.9744857,0.3269854,-1.2774446,0,0,0,0,1,1,0,1,2
-0.78996927,1.0548525,-1.1145631,0,0,0,0,1,1,0,0,0
-0.99627274,-1.3132082,-1.2774446,0,0,0,0,0,0,0,0,1
-0.6454288,-1.5026531,0.47353107,2,0,1,1,2,1,1,0,0
-0.96806216,0.81056833,-1.2774446,0,3,0,0,1,1,0,0,0
0.24580845,0.985057,-0.09655403,0,2,2,0,1,1,2,1,2
0.85577893,1.1595457,0.35136998,2,1,0,2,1,1,2,1,0
-0.5173555,-1.4910206,0.84001434,2,1,1,1,2,1,1,0,0
2.670967,1.6530994,1.6137012,2,3,2,2,1,1,2,1,2
-0.76595277,0.66599196,-1.0331224,0,2,0,0,1,1,0,1,2
0.501646,0.1574821,0.71785325,2,0,0,2,0,1,0,0,2
-0.98728865,-0.63685685,-1.2774446,0,3,0,0,0,1,0,0,0
-0.703086,-1.4577845,-0.05583367,2,1,1,1,2,0,1,0,0
0.81675214,1.3307108,0.3106496,0,0,0,2,1,1,0,0,2
-0.99848014,-1.479388,-1.2774446,0,3,1,1,2,0,1,1,0
0.27620432,-0.5088985,1.1250569,2,1,0,0,0,0,2,1,1
-0.53472775,-0.09344924,-0.62591875,1,3,0,2,0,0,0,1,2
1.5972441,0.6543594,1.6137012,2,1,2,0,0,1,2,0,2
-0.0018837623,0.81056833,-0.2594355,0,2,0,0,1,0,2,1,2
-0.9674441,0.85709864,-1.2774446,0,2,0,0,1,1,0,1,0
-0.777365,0.3286472,-1.0331224,0,2,0,2,0,0,0,1,2
-0.9741105,0.35523593,-1.2774446,0,2,0,0,1,1,0,1,2
1.4777356,0.84712785,1.2879384,1,1,0,0,1,1,0,0,2
0.14179581,0.57625496,0.025607055,2,1,0,2,0,1,2,0,0
-0.39513186,-1.4860351,1.4508197,2,0,1,1,2,0,1,0,0
-0.691144,-1.4660935,0.066327415,0,3,1,1,2,0,1,0,0
-0.977245,-1.4993294,-1.1960039,0,3,1,1,2,1,1,1,0
-0.950403,-1.479388,-1.0331224,1,3,1,1,2,0,1,0,0
-0.7923974,0.81389195,-1.0738428,0,2,0,2,1,0,0,1,0
-0.6376808,0.16911468,-0.8295206,0,3,2,0,0,1,0,1,0
0.9979354,0.37185392,1.0843365,2,1,0,2,0,0,2,1,0
-0.6249,0.53471005,-0.8295206,0,0,2,2,1,1,0,0,0
0.12058272,-0.53050184,0.799294,0,1,2,0,0,1,0,1,1
0.2969318,0.8737166,-0.015113308,0,0,0,0,1,0,0,1,2
2.145849,1.4054917,1.4100994,1,1,2,0,1,0,0,1,2
-0.56249684,-1.5176092,0.7585736,1,2,1,1,2,1,1,0,0
-0.827186,-0.5105603,-0.992402,0,2,0,2,0,0,0,0,0
-0.886565,0.78231776,-1.1960039,0,3,2,2,1,0,0,1,0
2.2304144,1.1927817,1.6137012,2,0,2,0,1,0,2,0,2
0.3925784,0.6959043,0.18848851,0,2,0,0,1,1,0,1,2
-0.3386445,-1.3281645,1.2879384,2,3,1,1,2,1,1,1,2
-0.049519427,0.67097735,-0.2594355,0,2,0,0,1,0,2,0,0
-0.35259527,0.9800716,-0.66663915,0,2,2,0,1,1,0,1,0
-0.9002288,1.3174164,-1.2367243,0,2,0,2,1,0,0,1,2
0.306843,0.46989995,0.18848851,0,1,2,2,0,0,2,1,2
2.2523339,1.6464522,1.369379,1,0,2,2,1,1,2,1,2
1.9492581,0.8836874,1.6137012,2,0,2,2,0,0,2,1,2
-0.98750937,-0.6534748,-1.2774446,0,3,0,0,0,0,0,0,0
0.9974277,1.1944435,0.55497175,0,2,2,0,1,1,2,1,2
-0.3730358,-1.4943441,1.4915402,2,1,1,1,2,0,1,0,0
1.0517297,1.0266019,0.55497175,1,1,2,0,1,0,2,1,0
-0.7162863,0.69424254,-0.992402,0,0,0,0,1,1,0,1,2
-0.7920884,-0.15825933,-0.992402,0,2,2,0,0,0,0,1,0
-0.9985684,-1.4860351,-1.2774446,0,0,1,1,2,1,1,0,0
1.7036408,0.9202469,1.4100994,2,0,2,2,1,0,2,1,0
-0.266595,-1.3348116,1.4915402,2,1,1,1,2,0,1,0,2
-0.66948944,-0.47566256,-0.74807984,0,2,0,0,0,0,2,0,0
0.62064683,-0.34271878,1.4508197,0,3,2,0,0,0,0,0,2
-0.15479027,-0.685049,0.4328107,1,2,0,2,0,1,0,0,1
-0.98207915,-1.4910206,-1.2367243,0,2,1,1,2,0,1,0,0
-0.8755501,-0.6567984,-1.0738428,0,1,0,0,0,0,0,0,1
-0.88718307,-1.4594464,-0.78880024,2,3,1,1,2,0,1,0,0
-0.56209946,-1.4993294,0.8807347,2,1,1,1,2,1,1,0,0
-0.94205904,-0.6651074,-1.1960039,0,3,0,0,0,0,0,0,0
-0.12176759,0.46657634,-0.2594355,0,2,0,0,1,0,0,1,0
0.3998628,0.64272684,0.22920887,1,0,2,0,0,0,2,0,2
-0.7960617,-1.4744025,-0.3815966,2,0,1,1,2,0,1,0,0
-0.891024,-1.4976677,-0.74807984,2,3,1,1,2,0,1,1,0
0.009020788,-0.11006721,0.18848851,2,1,2,2,0,1,2,0,0
-0.48958644,-0.81300735,-0.09655403,0,2,0,0,0,0,0,1,1
-0.7486909,0.4964887,-1.0331224,0,2,0,0,1,0,0,1,0
-0.9219496,0.8853492,-1.2367243,0,2,0,0,1,0,0,1,2
-0.6331336,-1.3248408,0.025607055,1,0,1,1,2,1,1,1,2
0.68011415,0.34526518,0.71785325,2,0,2,0,0,1,2,1,2
-0.7374773,-1.3181937,-0.3815966,2,3,1,1,2,0,1,0,2
2.3631895,1.2924894,1.6137012,2,2,0,0,1,1,2,1,2
2.0747044,1.3722557,1.369379,2,1,2,0,1,1,0,1,2
-0.9943082,-1.1653084,-1.2774446,0,3,2,0,0,1,0,0,1
-0.90190643,-1.5142857,-0.8295206,0,2,1,1,2,1,1,1,0
0.18305211,-0.7000052,1.1657772,1,1,2,2,0,0,2,0,1
-0.5844163,-1.5076385,0.55497175,2,1,1,1,2,0,1,0,0
-0.47082356,-0.19648066,-0.4630373,1,1,0,0,0,0,2,1,0
-0.49925485,-0.9476129,-0.015113308,1,3,0,2,0,1,0,1,1
-0.82815725,-1.4860351,-0.50375766,0,3,1,1,2,0,1,0,0
-0.6673041,-0.98583424,-0.4630373,2,3,2,2,0,0,0,0,1
-0.8797,-1.5076385,-0.7073595,0,0,1,1,2,0,1,0,0
-0.981439,-1.4960059,-1.1960039,0,2,1,1,2,0,1,0,0
-0.70339507,0.2688225,-0.91096133,0,2,0,0,1,1,2,1,0
1.6415025,0.8022593,1.369379,1,0,0,0,1,0,2,1,2
-0.8761682,-1.4960059,-0.7073595,0,0,1,1,2,0,1,0,0
-0.8227712,-1.46277,-0.62591875,1,3,1,1,2,0,1,0,0
0.822977,0.6460504,0.7585736,0,2,0,0,1,1,2,1,2
-0.94360423,0.5147685,-1.2367243,0,2,0,0,1,1,0,1,0
-0.99424195,-1.1603229,-1.2774446,0,2,0,0,0,0,2,1,1
-0.99863464,-1.4910206,-1.2774446,0,3,1,1,2,0,1,0,0
-0.03779814,-0.6567984,0.6364125,1,1,2,0,0,0,0,0,1
-0.044751447,0.4898415,-0.21871513,0,2,0,2,1,1,0,1,2
-0.48152944,-0.18484807,-0.50375766,0,0,2,2,0,1,0,0,2
-0.99357975,-1.110469,-1.2774446,0,3,0,0,0,1,2,1,1
-0.97044617,-1.4810498,-1.1145631,0,3,1,1,2,1,1,0,0
-0.7729281,-0.45405918,-0.8702409,0,2,0,0,0,0,2,0,0
-0.9925864,-1.4694172,-1.2367243,0,3,1,1,2,0,1,1,0
-0.8252656,-1.3165318,-0.62591875,2,3,1,1,2,1,1,1,2
-0.91826326,-1.1619847,-1.0331224,0,3,2,0,0,0,0,0,1
-0.34584063,-0.5172075,-0.05583367,0,3,0,2,0,0,0,1,0
1.2990246,0.52141565,1.369379,0,1,0,0,1,0,2,1,2
-0.9656561,0.9917042,-1.2774446,0,2,0,0,1,0,0,1,2
-0.82016647,0.68261,-1.1145631,0,2,0,0,1,1,2,1,2
0.76589364,1.074794,0.39209032,1,2,2,0,1,1,0,0,2
1.4276938,0.4931651,1.4508197,2,0,2,2,0,0,2,1,0
-0.9048202,-1.4843733,-0.8295206,0,1,1,1,2,0,1,1,0
-0.974574,0.32033822,-1.2774446,0,2,0,0,1,1,0,1,2
0.59879357,-0.11172901,1.1250569,2,2,2,0,0,1,2,0,0
0.6445309,1.2093996,0.22920887,0,2,0,0,1,1,2,0,2
-0.53852445,1.0382345,-0.8295206,0,2,0,0,1,0,0,1,0
-0.49724612,0.39013368,-0.7073595,0,0,0,2,0,0,2,0,0
2.1773045,1.1445895,1.5729809,2,2,0,0,1,0,2,1,0
1.0611553,-0.05522791,1.6137012,2,0,2,2,0,1,2,1,1
-0.646091,0.2704843,-0.8702409,0,2,0,0,1,1,0,0,0
0.99828863,0.014567563,1.5322605,1,0,2,0,0,0,0,0,2
-0.98313874,-0.32443902,-1.2774446,0,1,0,0,0,0,0,1,0
-0.729023,-1.3048992,-0.30015585,2,1,1,1,2,1,1,0,2
2.412591,1.5068612,1.6137012,2,0,2,2,1,0,2,1,2
-0.81467,-0.18318628,-0.992402,0,2,0,0,0,1,0,1,2
-0.28473982,-0.31280646,-0.1372744,1,1,2,2,0,1,2,1,1
-0.8895671,-0.29951206,-1.1145631,0,3,2,2,0,1,0,1,0
-0.27745542,-0.47067717,-0.015113308,0,1,0,0,0,1,0,0,1
-0.9740884,0.35689774,-1.2774446,0,2,0,2,0,1,0,1,0
1.6354764,0.772347,1.5322605,2,1,2,2,1,1,2,1,2
-0.99854636,-1.4843733,-1.2774446,0,3,1,1,2,1,1,1,0
-0.15565115,0.34692696,-0.21871513,0,0,2,0,1,0,0,1,0
-0.8653961,-1.3281645,-0.74807984,1,1,1,1,2,1,1,1,2
0.2580595,0.97342443,-0.09655403,0,1,0,0,1,1,0,1,2
0.69026816,-0.15659752,1.2879384,2,0,2,2,0,1,0,1,1
-0.5230506,-1.3181937,0.39209032,0,1,0,0,0,1,0,1,1
-0.97658277,0.16911468,-1.2774446,0,2,0,0,1,0,0,1,0
-0.67838526,-1.4744025,0.3106496,0,0,1,1,2,1,1,1,0
1.9464105,1.197767,1.369379,0,2,0,0,1,0,2,1,2
-0.9849929,-0.46402997,-1.2774446,0,2,0,2,0,0,0,1,0
-0.030624093,0.56296057,-0.21871513,1,2,2,2,0,1,0,0,0
-0.464996,-0.6567984,-0.1372744,0,2,2,0,0,0,0,1,1
1.825423,1.1396041,1.3286587,2,1,2,2,1,0,2,1,2
-0.007887887,0.9568065,-0.34087622,0,2,0,0,1,0,0,1,2
2.2692866,1.1429278,1.6137012,2,2,2,0,1,1,2,1,2
0.18137448,-0.85122865,1.5322605,2,1,2,2,0,1,0,1,1
-0.23789884,1.0648233,-0.54447806,0,2,0,0,1,0,0,1,0
-0.745424,0.853775,-1.0331224,0,2,0,0,1,1,0,1,2
-0.5816791,0.87537843,-0.91096133,0,2,0,2,1,0,0,1,0
-0.22315341,-1.3497678,1.6137012,2,1,1,1,2,0,1,1,2
-0.9455688,0.31369102,-1.2367243,0,2,0,0,1,1,0,1,0
1.8483357,0.87039304,1.6137012,2,0,2,2,0,0,2,1,2
0.73604965,1.2127233,0.26992923,0,2,0,2,1,0,0,1,2
-0.6825352,-1.4810498,0.22920887,2,3,1,1,2,0,1,0,0
-0.26944256,0.55465156,-0.50375766,0,2,0,0,1,0,0,1,0
1.9380003,1.0116458,1.4915402,2,1,0,2,1,1,0,1,0
0.113077566,0.7208313,-0.09655403,1,2,0,0,1,0,0,0,0
0.43443066,-0.24134918,1.0028958,2,0,0,2,0,1,2,1,1
-0.8130807,-1.2999139,-0.62591875,0,3,0,0,0,1,0,1,1
-0.5014622,-1.4577845,0.84001434,2,3,1,1,2,0,1,0,0
-0.8341393,0.6626684,-1.1145631,0,2,0,0,1,0,2,1,0
-0.5689645,-1.339797,0.4328107,1,0,1,1,2,0,1,1,2
1.3432388,0.6460504,1.3286587,2,0,0,2,0,1,2,1,2
-0.7055583,-1.5093002,0.18848851,0,2,1,1,2,0,1,0,0
-0.902657,-1.4727408,-0.8702409,0,1,1,1,2,1,1,1,0
0.582194,0.46491456,0.5142514,1,1,0,0,0,1,2,0,2
0.6025682,1.0415581,0.18848851,0,1,0,0,1,1,2,1,0
-0.579251,-0.2828941,-0.5851984,0,3,2,0,0,1,0,0,2
-0.19476627,-0.7465355,0.5142514,1,0,2,2,0,1,0,0,1
-0.960248,-0.9742017,-1.1960039,0,3,2,0,0,1,2,1,1
-0.9302936,-1.479388,-1.0331224,0,0,1,1,2,1,1,1,0
0.036745716,0.49482688,-0.09655403,0,3,0,0,1,1,2,1,0
-0.87133396,-0.3510278,-1.1145631,0,2,2,2,0,0,0,0,0
0.23410924,1.214385,-0.17799476,0,1,0,2,1,0,0,1,2
-0.8774264,0.322,-1.1552835,0,2,0,0,1,0,0,1,2
-0.3938295,-0.36432216,-0.21871513,0,2,0,2,0,1,2,1,0
1.3535914,1.3971827,0.71785325,1,2,0,2,1,0,2,1,2
0.8654915,0.5064595,0.7585736,0,1,0,0,1,1,0,0,2
-0.74125195,-1.5109621,-0.09655403,2,3,1,1,2,0,1,0,0
-0.5054356,0.52141565,-0.74807984,0,1,0,2,0,0,2,0,2
2.1277483,1.2692243,1.5322605,0,2,0,0,1,1,2,1,2
2.5037787,1.6082308,1.5729809,1,0,0,2,1,1,2,1,2
-0.62935895,-1.135396,-0.1372744,0,2,0,0,0,0,2,1,1
1.5006704,1.1828109,1.0436162,1,1,0,0,1,1,0,0,2
-0.99909824,-1.5259182,-1.2774446,0,3,1,1,2,1,1,1,0
-0.5101594,-1.1204398,0.14776814,2,0,2,0,0,0,0,0,1
-0.17434782,-1.2999139,1.6137012,2,0,1,1,2,0,1,0,2
-0.42060524,0.5563134,-0.62591875,0,0,0,0,1,1,0,0,0
-0.53936327,1.10803,-0.8295206,0,2,0,0,1,0,2,1,2
-0.13189955,-1.1736172,1.369379,1,1,0,2,0,1,0,0,1
-0.88630015,-0.29785028,-1.1145631,0,3,2,0,0,1,0,1,0
-0.98766387,-0.6651074,-1.2774446,0,2,0,0,0,1,0,1,0
-0.72432125,-0.6700928,-0.74807984,1,2,0,0,0,1,0,0,0
-0.94322896,0.29208767,-1.2367243,0,0,0,0,1,0,2,1,0
-0.9741767,0.35025057,-1.2774446,0,2,0,0,1,1,0,1,2
-0.9939329,-1.1370578,-1.2774446,0,3,0,2,0,0,0,0,1
-0.9409332,-1.4760643,-1.0331224,0,3,1,1,2,0,1,0,0
-0.7817136,-1.4777261,-0.2594355,0,2,1,1,2,1,1,1,0
-0.9272253,0.7141841,-1.2367243,0,2,2,2,1,0,2,1,0
-0.74573296,-1.0090994,-0.62591875,0,3,2,0,0,1,0,0,1
-0.49186006,-0.5005895,-0.34087622,0,3,0,0,0,1,0,1,0
-0.76860166,-0.69668156,-0.8295206,0,0,0,0,0,0,0,0,0
-0.7999246,-1.4926823,-0.21871513,2,1,1,1,2,1,1,0,0
-0.38873038,-1.5142857,1.5322605,2,3,1,1,2,0,1,1,0
1.1250374,1.4885815,0.4328107,1,3,2,2,1,0,0,1,2
0.4680052,0.80890656,0.22920887,1,3,0,0,1,0,0,1,0
-0.93702614,0.53138644,-1.2367243,0,2,0,0,1,0,0,0,0
1.8374975,1.2509445,1.247218,0,2,0,0,1,1,2,1,2
2.0067828,1.058176,1.6137012,2,0,2,2,1,0,2,1,2
-0.76367915,-0.49560413,-0.8295206,2,3,2,2,0,0,0,0,1
-0.18578215,-0.26295254,0.10704778,0,2,0,2,0,0,2,0,0
-0.4004296,0.86208403,-0.66663915,0,2,2,0,1,0,2,0,2
0.35657573,1.132957,-0.015113308,0,2,0,0,1,0,2,1,2
1.8674077,0.86540765,1.6137012,2,1,0,0,1,1,0,1,2
-0.4295231,-0.8528905,0.025607055,1,2,0,0,0,1,2,1,1
1.3043444,1.2841805,0.71785325,1,0,0,2,1,1,2,1,0
-0.17370768,-0.0086975945,-0.09655403,0,3,2,0,0,1,0,1,2
-0.97563356,-1.4594464,-1.1960039,0,3,1,1,2,0,1,0,0
-0.33584112,-1.4611082,1.6137012,2,3,1,1,2,1,1,1,0
-0.9764724,0.17742367,-1.2774446,0,2,0,0,1,0,0,1,0
-0.22743577,-1.3331498,1.5729809,2,3,1,1,2,1,1,1,2
-0.987686,-0.6667692,-1.2774446,0,1,0,0,0,1,0,0,0
-0.9876418,-0.6634456,-1.2774446,0,2,0,0,0,1,0,1,0
-0.40268114,1.1778255,-0.74807984,0,2,0,0,1,0,2,1,2
-0.4469395,0.70255154,-0.7073595,0,0,0,0,1,0,2,1,0
-0.9158793,-0.45904458,-1.1552835,0,1,0,0,0,1,2,1,1
-0.94000614,0.49482688,-1.2367243,0,3,0,0,1,0,0,1,0
-0.81049806,0.6111527,-1.1145631,0,1,0,0,1,0,0,1,2
0.88416606,0.36520672,0.9621754,1,0,0,2,0,1,2,1,0
-0.25021613,-1.3098847,1.5322605,2,3,1,1,2,1,1,0,2
-0.7778506,0.29374945,-1.0331224,0,2,0,0,1,1,0,0,2
1.3253368,1.0648233,0.9214551,0,2,0,0,1,1,0,1,2
-0.6501526,-1.306561,0.10704778,2,0,1,1,2,1,1,0,2
-0.88570416,-1.4876969,-0.66663915,0,3,1,1,2,1,1,0,0
-0.98607457,-1.5126239,-1.2367243,0,3,1,1,2,1,1,0,0
-0.93514985,-1.4827116,-0.9516817,1,3,1,1,2,1,1,1,0
0.018071122,0.9750862,-0.34087622,0,2,0,0,1,1,0,1,2
-0.97691387,0.14418773,-1.2774446,0,3,0,0,1,0,0,1,0
-0.45395902,-1.4926823,1.2064976,2,0,1,1,2,1,1,0,0
-0.85449153,0.17576188,-1.1145631,0,2,0,0,0,1,0,1,0
-0.65708387,0.4815325,-0.91096133,0,2,0,0,1,1,0,1,0
1.357918,0.29042587,1.5729809,2,1,2,2,0,1,2,0,2
-0.7032406,-1.535889,0.14776814,2,1,1,1,2,1,1,1,0
0.40864825,1.0930738,0.066327415,0,2,0,0,1,0,0,1,2
-0.8683761,-1.2749869,-0.8295206,1,3,1,1,2,1,1,0,2
-0.5358535,-1.4810498,0.84001434,1,1,1,1,2,1,1,0,0
-0.9309779,-1.4910206,-1.0331224,1,3,1,1,2,0,1,0,0
-0.15209724,-1.2982521,1.6137012,2,1,1,1,2,0,1,1,2
-0.23794298,1.1512367,-0.5851984,0,2,2,0,1,1,0,1,2
0.062925465,0.35689774,-0.05583367,1,1,2,2,0,1,2,1,0
0.5122194,0.1624675,0.71785325,1,2,0,2,0,1,0,1,2
-0.8160386,-1.4893587,-0.42231694,1,3,1,1,2,1,1,0,0
2.4795856,1.4935669,1.6137012,2,1,0,2,1,1,2,0,2
-0.9765386,0.17243828,-1.2774446,0,1,0,0,1,1,0,1,0
-0.9985243,-1.4827116,-1.2774446,0,3,1,1,2,0,1,1,0
-0.8621954,-0.8013748,-0.9516817,0,3,0,2,0,1,0,0,1
2.3223305,1.3556378,1.6137012,2,0,2,0,1,1,0,1,2
1.7384074,1.3257254,1.0436162,1,2,0,2,1,1,0,1,2
0.63759965,1.4486984,0.10704778,1,2,2,0,1,0,2,1,2
-0.39054045,-1.4910206,1.5729809,2,1,1,1,2,0,1,0,0
1.5579746,0.4915033,1.6137012,2,1,2,2,0,1,2,0,2
-0.411886,0.46989995,-0.62591875,0,2,2,0,1,0,0,0,2
1.871381,0.7740088,1.6137012,2,0,2,2,0,0,2,0,2
1.226357,1.1512367,0.71785325,1,2,0,2,1,1,0,0,2
-0.7797269,-1.5159475,-0.2594355,2,1,1,1,2,1,1,1,0
-0.9851916,-0.47898614,-1.2774446,0,2,0,0,0,1,0,1,1
0.7466672,0.77733237,0.47353107,0,1,0,0,1,0,2,1,0
0.90480524,0.63275605,0.799294,0,1,0,0,1,1,0,1,0
0.5101665,1.197767,0.10704778,0,2,0,0,1,1,0,1,2
-0.9744416,0.330309,-1.2774446,0,2,0,2,1,1,0,0,0
-0.95967406,-0.36266035,-1.2367243,0,3,2,0,0,1,2,1,0
-0.37407327,-0.82796353,0.10704778,0,2,0,0,0,0,0,1,1
0.31858638,0.7008897,0.14776814,1,0,2,2,0,0,2,0,0
1.9577565,0.84380424,1.6137012,2,0,2,2,0,0,2,1,2
-0.4384631,-0.47067717,-0.34087622,1,3,2,0,0,1,0,1,1
-0.014112751,1.3739175,-0.4630373,0,2,0,2,1,1,0,1,2
0.69121736,0.64771223,0.55497175,0,3,2,0,1,0,2,0,2
-0.7976069,-1.3281645,-0.62591875,0,3,1,1,2,0,1,0,2
-0.44009656,0.993366,-0.7073595,0,2,0,0,1,0,2,1,0
-0.7222021,-0.96755445,-0.62591875,0,1,0,0,0,0,2,1,1
0.69541144,-0.19481885,1.3286587,2,1,2,2,0,0,0,0,0
0.16126508,0.47156173,0.066327415,1,0,0,0,1,1,0,1,0
1.088505,0.95514464,0.71785325,0,1,2,2,1,1,2,1,0
-0.97656065,0.17077649,-1.2774446,0,3,0,0,1,1,0,1,0
1.5153055,0.6394032,1.369379,2,3,2,2,0,1,0,1,2
-0.9759205,0.2189686,-1.2774446,0,2,0,0,1,0,0,0,0
-0.3321106,-1.4910206,1.6137012,2,1,1,1,2,1,1,0,0
-0.3301681,-1.306561,1.0843365,2,3,1,1,2,0,1,0,2
-0.29001552,0.42336962,-0.4630373,1,3,2,2,0,1,2,0,2
-0.6684078,0.85045147,-0.9516817,1,2,0,0,1,1,0,1,2
-0.6487178,-1.3497678,0.10704778,0,2,0,0,0,0,0,0,1
-0.7874528,-0.4507356,-0.91096133,0,2,0,0,0,0,2,0,0
-0.38835514,-1.3497678,0.9621754,2,0,1,1,2,1,1,0,2
0.83547086,-0.030300956,1.369379,1,1,2,2,0,0,2,1,2
-0.8303426,0.68593353,-1.1145631,0,2,0,2,1,1,2,1,2
-0.928616,-1.479388,-0.9516817,0,3,1,1,2,1,1,0,0
0.5477585,0.29374945,0.59569216,2,2,0,0,0,1,2,0,0
-0.7184716,-0.34770417,-0.8295206,0,2,0,2,0,0,2,1,0
1.1204019,0.5047977,1.2064976,2,1,2,2,0,0,0,1,0
0.06334487,0.35855955,0.066327415,0,2,0,0,1,1,0,1,2
-0.8628576,-1.479388,-0.66663915,0,0,1,1,2,1,1,0,0
-0.99848014,-1.479388,-1.2774446,0,3,1,1,2,1,1,1,0
-0.09569821,-0.65015125,0.55497175,0,1,0,0,0,1,0,1,0
-0.79634863,-1.4993294,-0.3815966,1,1,1,1,2,0,1,1,0
-0.3949332,0.5014741,-0.62591875,1,1,2,2,0,0,2,0,0
-0.089605786,0.44663477,-0.21871513,1,3,0,2,0,0,2,0,0
-0.67754644,-0.6351951,-0.5851984,0,1,0,0,0,1,0,1,0
-0.75262004,-1.012423,-0.54447806,0,1,0,0,0,1,2,1,1
0.110141724,0.47820893,0.025607055,1,2,0,2,0,0,0,1,2
1.0941559,0.06608327,1.6137012,2,1,2,2,0,0,2,0,2
-0.9078002,0.19736524,-1.1960039,0,3,0,2,0,1,0,0,0
2.397956,1.4204478,1.5729809,0,2,2,0,1,1,2,1,2
-0.8511142,-0.4573828,-1.0331224,0,3,2,0,0,1,0,1,0
1.8103465,1.7195712,0.9214551,0,2,2,2,1,1,2,1,2
0.038577855,0.5330482,-0.09655403,2,0,0,2,0,0,2,0,0
2.2431512,1.2775333,1.6137012,1,1,0,0,1,0,2,1,2
1.0572482,0.36354494,1.247218,2,3,2,2,0,1,0,0,2
-0.8642924,0.51643026,-1.1552835,0,3,0,0,1,0,2,1,2
-0.6420073,0.47820893,-0.8702409,0,1,0,0,1,1,0,1,0
-0.56459385,-0.49061874,-0.50375766,0,3,0,2,0,1,0,0,0
-0.8334329,-1.127087,-0.78880024,0,0,2,0,0,0,0,1,1
