gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0.0,1,1,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,1,0.17243828,-0.9765386,0
1,0.0,1,1,0.39209032,1,0,0,2,0,0,2,0,2,1,0,1,-0.03528635,0.21254295,0
0,0.0,0,0,-0.30015585,1,2,2,1,1,1,1,1,1,2,0,1,-1.3298262,-0.701872,1
1,0.0,0,0,0.5142514,1,0,0,2,0,0,0,0,0,0,1,0,-0.46070638,0.007343164,0
0,0.0,1,1,0.4328107,0,1,0,2,0,2,2,2,2,1,1,1,-0.14496495,0.15832923,0
1,0.0,1,0,0.18848851,1,2,0,2,0,2,0,2,2,1,0,3,0.4815325,0.2780806,0
0,0.0,0,0,-0.50375766,1,2,1,0,0,0,0,0,2,0,1,1,0.6992279,-0.24476385,1
0,0.0,0,0,-1.1552835,0,1,0,0,0,0,0,0,0,0,1,2,-1.339797,-0.969188,1
1,0.0,1,0,1.247218,1,0,1,2,2,2,2,2,2,2,1,1,1.5068612,1.9530107,0
1,0.0,0,0,-1.1960039,1,0,1,0,0,0,0,2,2,0,0,3,0.86208403,-0.9025024,0
1,0.0,1,1,1.369379,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464,-0.26911145,0
1,0.0,0,0,-0.17799476,1,2,1,0,2,2,0,2,2,0,1,2,1.3606231,0.3079688,1
0,0.0,0,0,-0.992402,1,2,1,0,0,0,0,0,2,0,0,2,0.67928636,-0.7002606,0
1,0.0,0,1,1.5729809,1,2,2,1,1,1,1,1,1,2,0,3,-1.3431206,-0.2769477,0
1,0.0,0,0,-1.2774446,0,1,0,0,0,0,0,0,0,0,1,2,-1.3464441,-0.99671423,1
0,0.0,1,1,1.6137012,1,2,2,1,1,1,1,1,1,2,0,0,-1.3181937,-0.18721695,0
1,0.0,1,0,-0.66663915,1,0,0,2,2,0,0,0,0,0,1,0,-0.3393952,-0.64315516,0
1,0.0,1,0,1.369379,1,2,1,2,2,2,2,0,0,2,0,3,1.058176,1.8287561,0
0,0.0,0,0,-0.8702409,1,2,1,0,0,0,0,0,0,0,1,2,0.39013368,-0.63748217,1
1,0.0,0,0,0.7585736,1,2,0,2,2,2,2,2,0,1,1,1,0.54468083,0.81421363,0
0,0.0,0,1,-0.992402,0,1,0,2,0,0,0,0,2,0,1,2,-0.87283206,-0.8613786,0
1,0.0,0,0,-0.74807984,1,0,1,0,0,0,0,2,2,0,1,2,0.9352031,-0.416963,0
0,0.0,0,0,-1.1552835,1,2,1,0,2,0,2,0,2,0,1,2,0.95514464,-0.8475161,1
0,0.0,0,0,1.5322605,1,2,0,2,2,2,0,2,2,2,0,3,0.6626684,1.6375071,0
0,0.0,0,1,1.5322605,1,2,0,2,2,0,2,0,0,2,0,2,0.041156314,1.152078,0
0,0.0,1,0,0.8807347,1,2,1,0,2,0,0,2,2,1,1,1,1.2210321,1.3646947,1
1,0.0,0,1,-0.17799476,1,0,1,2,0,0,0,0,0,0,1,0,0.33695617,-0.09419718,1
1,0.0,0,0,-0.34087622,1,0,2,1,1,1,1,1,1,2,0,3,-1.46277,-0.7923974,0
0,0.0,1,0,1.4915402,1,0,0,0,2,0,0,0,2,2,1,1,-0.11006721,0.81642103,0
1,0.0,1,1,0.39209032,1,0,0,2,2,0,0,0,0,0,0,3,-0.341057,0.008491011,0
0,0.0,0,0,-1.2367243,1,0,1,0,0,0,0,0,0,0,1,2,0.1608057,-0.9492993,1
0,0.0,0,0,0.26992923,1,2,1,0,0,2,0,2,2,0,1,2,1.1628693,0.7743921,0
1,0.0,1,1,0.5142514,1,2,1,0,2,2,2,2,2,2,1,0,1.4952286,1.1561176,0
1,0.0,1,1,1.6137012,1,2,0,2,2,2,2,2,0,2,1,0,0.53471005,1.5211331,0
0,0.0,0,0,0.22920887,1,0,2,1,1,1,1,1,1,2,0,3,-1.4777261,-0.67937857,0
1,0.0,1,0,1.6137012,1,2,0,2,2,2,2,0,0,2,1,0,0.100981005,1.1137356,0
1,0.0,0,0,-1.2774446,1,2,2,1,1,1,1,1,1,0,1,3,-1.3530914,-0.9968025,1
1,0.0,1,1,1.6137012,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441,-0.38288078,0
1,0.0,1,0,0.9214551,1,2,2,1,1,1,1,1,1,2,0,0,-1.2982521,-0.37007788,0
0,0.0,1,1,0.7585736,0,1,0,0,0,2,2,2,2,1,1,2,-0.2862177,0.2724076,0
1,0.0,0,0,1.247218,1,0,0,2,2,2,2,2,2,2,1,0,0.7291403,1.3366166,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025,-0.9984139,0
0,0.0,1,1,-0.3815966,1,0,2,1,1,1,1,1,1,2,1,3,-1.4993294,-0.80806994,0
0,0.0,0,0,-1.2774446,1,0,0,0,2,0,0,0,0,0,0,2,-0.47233894,-0.9851033,1
0,0.0,0,0,-1.2367243,1,2,0,0,0,0,2,0,0,0,1,3,-0.3460424,-0.9557449,0
0,0.0,0,0,0.799294,1,2,1,2,2,2,0,2,2,0,0,1,1.4403894,1.5705125,0
0,0.0,0,0,0.14776814,1,2,0,2,0,0,0,0,0,1,0,3,-0.34271878,-0.17147821,0
0,0.0,0,0,-1.2774446,1,0,0,0,0,0,0,0,0,0,0,3,-0.64516586,-0.987399,0
0,0.0,0,0,-0.17799476,1,2,0,2,0,2,0,0,0,1,0,3,-0.19149527,-0.27701393,0
0,0.0,1,1,-1.0331224,1,0,0,2,2,2,0,2,0,1,0,2,0.15582031,-0.7968122,0
1,0.0,0,0,-0.74807984,1,2,1,0,2,0,0,2,2,0,1,2,1.189458,-0.38248345,1
1,0.0,1,0,1.6137012,0,1,0,2,2,2,2,2,2,2,1,1,0.006258578,0.9995468,0
0,0.0,1,1,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.471079,-0.99836975,1
0,0.0,0,0,-0.91096133,1,0,2,1,1,1,1,1,1,0,0,3,-1.5259182,-0.9353706,0
1,0.0,0,0,0.39209032,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441,-0.63220644,0
0,0.0,0,0,-1.0331224,0,1,0,0,0,0,0,0,0,0,0,0,-1.3198555,-0.92356104,0
1,0.0,0,0,-1.1552835,1,0,1,0,0,2,0,0,0,0,1,0,0.3336326,-0.86530775,1
1,0.0,1,1,1.6137012,1,2,1,2,2,2,2,2,2,2,1,1,1.6464522,2.5502665,0
0,0.0,1,0,-0.50375766,0,1,0,0,0,0,0,0,0,0,1,2,-1.339797,-0.7942737,1
1,0.0,0,0,1.247218,1,0,1,2,2,2,2,2,2,2,0,1,1.476949,2.1049018,0
0,0.0,0,0,0.9621754,0,1,0,2,2,2,2,0,0,2,0,0,-0.65513664,0.12281219,0
0,0.0,0,1,-1.1145631,1,0,0,0,0,0,2,0,0,0,1,3,-0.4573828,-0.8808037,0
0,0.0,1,0,1.6137012,1,2,1,0,2,2,2,2,2,2,1,0,1.5184939,2.516692,0
1,0.0,1,1,1.4508197,1,2,1,0,2,2,0,0,0,0,1,2,0.66100657,1.5017742,0
1,0.0,1,1,1.4100994,1,0,0,2,2,0,2,0,0,1,0,3,-0.15659752,0.7558721,0
1,0.0,1,1,-0.992402,1,0,0,0,0,0,0,0,0,0,0,0,-0.668431,-0.84444785,0
1,0.0,1,1,0.799294,1,2,1,0,2,0,2,0,2,0,1,0,0.9468357,1.0373816,0
0,0.0,1,1,-0.5851984,1,0,2,1,1,1,1,1,1,0,1,3,-1.479388,-0.8299673,0
0,0.0,1,1,1.0843365,1,2,2,1,1,1,1,1,1,2,0,3,-1.306561,-0.3301681,0
0,0.0,0,0,1.1250569,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553,-0.52488273,0
1,0.0,0,0,-1.0331224,1,2,1,0,0,0,0,2,2,0,1,2,0.9750862,-0.69781035,0
1,0.0,1,1,1.0843365,0,1,0,2,0,2,0,0,0,1,0,3,-0.995805,-0.13315776,0
1,0.0,0,0,0.55497175,0,1,0,2,0,2,2,2,2,2,1,0,-0.13333237,0.2699574,0
1,0.0,0,0,-1.1145631,1,0,0,0,2,0,0,0,0,0,1,2,-0.4457502,-0.89162,0
1,0.0,1,0,1.0843365,0,1,0,2,0,2,2,2,2,2,1,1,-0.023653768,0.70854545,0
0,0.0,1,0,1.5322605,1,2,0,0,2,2,2,2,2,2,1,0,0.66599196,1.6050583,0
0,0.0,0,0,-0.74807984,1,0,1,0,0,0,0,0,0,0,1,1,0.20733601,-0.60390764,1
0,0.0,0,0,0.47353107,1,2,0,0,0,0,0,0,0,0,1,3,-0.48563334,-0.063050784,0
0,0.0,1,0,1.2879384,1,2,1,2,0,2,0,2,0,2,1,1,0.9917042,1.6188104,0
0,0.0,1,1,1.0436162,0,1,0,2,0,2,2,2,2,2,0,3,-0.16656831,0.592657,0
0,0.0,1,0,0.55497175,1,2,1,0,0,0,2,2,2,1,0,2,1.1794872,1.0913084,0
1,0.0,1,0,1.0436162,1,2,1,0,2,0,0,2,2,0,1,2,1.1346188,1.5446419,0
0,0.0,1,0,1.6137012,1,2,1,0,2,0,0,2,2,2,1,1,1.0947356,2.0254133,0
0,0.0,0,0,-0.09655403,0,1,0,0,0,2,0,2,0,0,1,2,-0.81300735,-0.48958644,1
1,0.0,0,0,-0.8702409,1,2,0,2,2,0,0,0,0,0,0,0,-0.14995034,-0.7147411,0
0,0.0,0,0,0.066327415,0,1,0,0,2,2,0,2,2,0,1,2,-0.2828941,-0.22778895,0
1,0.0,0,0,0.8807347,0,1,0,2,2,0,0,0,2,2,0,0,-0.6169153,0.06623656,0
0,0.0,0,0,-1.1960039,0,1,0,0,2,0,0,2,2,0,1,2,-0.47067717,-0.9388362,1
0,0.0,1,1,1.6137012,1,2,2,1,1,1,1,1,1,2,0,3,-1.3248408,-0.18662097,0
0,0.0,1,1,0.3106496,1,2,1,0,0,2,2,0,0,0,1,2,0.6676538,0.45080957,1
0,0.0,1,1,-1.2367243,1,0,0,0,0,0,0,2,2,0,0,3,0.031185534,-0.9481073,1
1,0.0,1,1,0.8807347,1,2,0,0,0,2,0,0,2,2,0,1,-0.046918925,0.4976285,0
0,0.0,0,0,-0.74807984,1,0,0,2,0,0,0,0,0,0,0,0,-0.48729512,-0.6941902,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.19071804,-0.97629577,1
0,0.0,0,0,-0.91096133,1,2,1,0,2,2,0,0,2,0,1,2,1.0000132,-0.5864912,1
0,0.0,0,0,-1.2774446,1,0,0,2,0,0,0,0,0,0,0,2,-0.48563334,-0.9852799,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059,-0.99870086,1
1,0.0,0,0,0.9621754,1,2,0,2,2,0,2,0,0,1,1,0,-0.0037122038,0.610846,0
0,0.0,1,0,1.4508197,1,0,0,2,2,0,2,2,2,2,1,0,0.4931651,1.4276938,0
0,0.0,1,1,-0.74807984,1,0,2,1,1,1,1,1,1,1,1,3,-1.5043149,-0.8873376,0
1,0.0,1,1,1.4508197,1,0,1,2,0,0,2,2,2,2,1,2,1.1562221,1.9363668,0
1,0.0,1,0,0.9214551,1,2,1,0,0,0,0,0,0,0,1,2,0.30704382,0.7816324,0
0,0.0,0,0,-0.66663915,0,1,0,2,0,0,0,2,0,0,1,2,-0.85953766,-0.71410096,0
1,0.0,0,0,-0.9516817,1,0,1,0,0,0,0,0,2,0,1,2,0.4915033,-0.69019485,0
1,0.0,1,1,-0.74807984,1,0,0,2,2,0,0,2,0,0,1,2,0.022876548,-0.5934887,1
1,0.0,1,0,1.0436162,1,2,1,0,0,2,0,2,2,0,1,2,1.1279715,1.5587251,1
1,0.0,0,0,0.84001434,0,1,0,2,2,0,0,0,2,0,1,0,-0.61359173,0.11696258,0
1,0.0,1,0,1.5322605,1,2,1,2,2,2,0,2,0,2,1,1,1.1495749,2.058436,0
0,0.0,1,1,-0.74807984,1,2,1,0,0,0,0,2,2,0,1,2,1.0315874,-0.41305593,0
1,0.0,1,1,-0.42231694,1,0,0,2,0,2,2,2,0,1,1,0,0.09101023,-0.3257533,1
0,0.0,1,0,-0.91096133,1,2,1,2,0,0,0,0,0,0,1,1,0.444973,-0.6696219,0
0,0.0,1,1,-0.1372744,1,2,2,1,1,1,1,1,1,2,0,3,-1.2849576,-0.7016733,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.1608057,-0.9766931,1
1,0.0,1,0,0.6771329,1,2,0,2,0,2,2,2,2,1,0,2,0.6510358,0.7847007,1
0,0.0,1,0,1.4508197,1,2,1,0,2,0,0,2,2,0,1,2,1.1778255,2.0174446,1
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,2,0,0,0,2,0.44164938,-0.9729626,1
0,0.0,0,0,-0.09655403,0,1,0,0,0,0,2,0,2,1,1,1,-0.8113455,-0.48336157,0
0,0.0,1,0,1.6137012,1,2,0,2,2,2,2,2,0,2,0,1,0.47987074,1.3774093,0
0,0.0,0,0,-0.91096133,1,0,2,1,1,1,1,1,1,0,1,3,-1.4577845,-0.8983746,0
1,0.0,0,0,-1.0331224,1,2,1,0,0,0,0,0,0,0,0,2,0.29374945,-0.7778506,1
0,0.0,0,0,-0.9516817,1,2,1,0,0,0,0,0,0,0,1,2,0.33197078,-0.6954705,1
0,0.0,0,1,-1.2774446,1,0,0,2,0,0,0,0,0,0,0,3,-0.49394232,-0.98539025,0
0,0.0,0,0,-0.50375766,1,2,0,0,2,0,2,0,2,0,1,1,0.13754053,-0.40243834,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.479388,-0.99848014,0
0,0.0,0,0,-0.1372744,1,2,1,0,0,0,0,0,0,0,1,1,0.37351573,-0.0294321,0
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,2,0,0,0,0,2,0.30704382,-0.9747506,0
1,0.0,0,0,-1.1960039,1,0,1,2,0,0,2,0,0,0,1,3,0.58290213,-0.9127669,0
0,0.0,0,0,-0.50375766,1,0,1,2,0,2,0,2,0,0,1,0,0.81887734,-0.18134528,0
1,0.0,0,1,1.2879384,1,0,1,0,2,0,2,2,2,0,1,1,1.1429278,1.7170397,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.4810498,-0.9985022,1
0,0.0,0,0,-1.0738428,0,1,0,2,0,0,0,0,0,0,0,0,-1.1736172,-0.9361432,0
1,0.0,1,0,0.71785325,1,0,2,1,1,1,1,1,1,2,0,2,-1.4943441,-0.56011283,0
1,0.0,0,0,-1.0738428,1,0,0,2,0,0,0,0,2,0,1,0,-0.18650988,-0.8587739,0
1,0.0,1,1,-1.0331224,1,0,0,0,0,0,0,0,0,0,0,2,-0.6651074,-0.8601204,0
1,0.0,1,1,1.6137012,1,2,1,0,0,2,0,0,2,2,1,1,0.86540765,1.8674077,0
1,0.0,1,0,-0.992402,1,0,0,0,2,0,0,0,0,0,1,0,-0.5055749,-0.8337199,0
0,0.0,1,1,1.4100994,1,2,1,2,0,0,2,2,2,2,0,1,1.393859,2.0871322,0
0,0.0,1,0,-0.34087622,1,2,1,0,0,0,0,2,2,0,1,2,0.9568065,-0.007887887,1
0,0.0,1,0,1.6137012,1,2,1,2,2,0,0,0,2,2,1,1,0.98671883,2.0483704,0
1,0.0,1,1,0.025607055,1,0,2,1,1,1,1,1,1,1,1,0,-1.5059767,-0.74242187,0
1,0.0,0,0,-1.2367243,0,1,0,0,0,0,0,0,0,0,1,2,-1.3198555,-0.9825427,1
1,0.0,1,0,1.5322605,1,0,0,2,2,0,2,0,2,2,0,3,0.1059664,1.0517076,0
0,0.0,0,0,-0.42231694,1,0,0,0,2,2,0,2,0,1,0,0,0.01622936,-0.3708946,0
0,0.0,0,0,1.0843365,1,2,1,2,2,2,0,0,2,0,1,0,1.1528986,1.4753295,0
1,0.0,0,0,0.14776814,1,0,2,1,1,1,1,1,1,1,1,1,-1.4760643,-0.7002164,0
0,0.0,1,1,0.7585736,1,0,2,1,1,1,1,1,1,2,0,3,-1.4893587,-0.5532478,0
1,0.0,1,0,0.84001434,1,2,0,2,0,2,2,2,0,1,0,0,0.42004603,0.82734764,0
0,0.0,1,1,-0.50375766,1,0,2,1,1,1,1,1,1,1,0,0,-1.4976677,-0.8327707,0
1,0.0,1,0,1.247218,1,0,1,2,0,2,0,2,2,2,0,1,1.1612074,1.7873232,0
0,0.0,0,0,0.3106496,1,0,1,0,2,0,0,0,0,0,0,1,0.3336326,0.30452526,0
1,0.0,0,0,0.10704778,1,0,2,1,1,1,1,1,1,1,1,3,-1.5159475,-0.72575605,0
1,0.0,1,1,-0.2594355,1,0,1,0,0,0,0,0,2,1,0,0,0.47156173,-0.10933993,0
1,0.0,1,0,-0.21871513,1,2,1,0,2,2,0,0,2,0,1,2,1.0232784,0.10078235,1
1,0.0,0,1,0.84001434,1,0,0,2,2,0,2,0,0,1,0,1,-0.0635369,0.50221986,0
1,0.0,1,0,0.066327415,1,0,1,0,0,0,0,0,0,0,0,1,0.22561578,0.06420576,0
0,0.0,1,0,-0.54447806,1,2,1,0,0,0,0,2,2,0,1,2,1.0033368,-0.23030539,0
1,0.0,1,0,0.4328107,1,0,1,2,2,2,0,0,0,0,1,1,0.7091987,0.5605614,0
1,0.0,1,1,-1.0738428,1,0,2,1,1,1,1,1,1,0,0,3,-1.5026531,-0.95316225,0
1,0.0,0,1,0.9621754,1,2,2,1,1,1,1,1,1,2,1,3,-1.3281645,-0.37866464,0
1,0.0,0,0,1.0028958,0,1,0,0,2,0,0,2,0,0,1,2,-0.84624326,-0.075257696,1
1,0.0,1,1,0.066327415,1,0,1,0,0,2,0,2,0,0,1,3,0.64106506,0.27726388,0
0,0.0,0,0,-0.91096133,0,1,0,0,2,0,2,0,0,0,0,2,-0.9476129,-0.8423067,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.479388,-0.99848014,1
0,0.0,0,0,-0.78880024,0,1,0,0,0,0,0,0,0,0,1,2,-1.3580768,-0.874623,1
1,0.0,0,0,0.9621754,1,2,1,0,2,0,0,2,2,0,0,2,1.124648,1.4565004,0
0,0.0,1,0,0.9214551,1,2,1,0,2,2,0,2,2,0,1,1,1.2924894,1.4987059,0
0,0.0,1,1,0.14776814,1,2,0,2,2,2,2,2,2,2,1,1,0.9352031,0.48445034,0
1,0.0,1,0,0.59569216,1,0,2,1,1,1,1,1,1,1,0,0,-1.4910206,-0.5911268,0
0,0.0,1,1,-0.8295206,1,0,2,1,1,1,1,1,1,0,1,1,-1.4843733,-0.9048202,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,2,0,2,0,0,1,2,0.68759537,-0.9696957,1
1,0.0,0,0,-0.34087622,1,2,1,0,2,0,0,0,0,0,1,2,0.5230774,-0.08541173,0
0,0.0,0,0,1.247218,1,2,1,0,2,0,0,2,2,1,0,0,1.1678547,1.7019411,1
0,0.0,0,0,0.10704778,0,1,0,0,0,2,0,2,0,0,1,2,-0.82796353,-0.37407327,0
0,0.0,0,0,1.4100994,1,0,0,2,2,0,2,0,0,1,0,1,-0.14164135,0.7011065,0
1,0.0,0,0,-0.30015585,1,2,1,0,0,0,0,0,2,0,1,2,0.66599196,-0.10527832,1
1,0.0,0,0,-0.4630373,1,2,1,2,0,2,0,2,2,0,0,3,1.2991366,-0.029542468,0
0,0.0,0,0,-0.78880024,1,0,0,2,2,0,2,0,2,0,0,0,0.100981005,-0.6355838,0
1,0.0,1,0,0.10704778,1,2,1,0,0,0,0,0,0,0,1,2,0.34692696,0.12992002,1
1,0.0,1,0,1.5729809,1,2,2,1,1,1,1,1,1,2,0,0,-1.3265026,-0.16816711,0
0,0.0,0,0,-0.1372744,1,0,2,1,1,1,1,1,1,0,0,1,-1.5093002,-0.7418259,0
1,0.0,1,0,1.5729809,0,1,0,0,2,0,0,2,2,2,0,2,-0.5122221,0.5444916,1
1,0.0,1,0,-1.0331224,1,0,1,0,0,0,0,2,2,0,1,2,0.80558294,-0.7401262,0
0,0.0,0,0,1.0028958,0,1,0,0,2,2,0,2,2,0,1,2,-0.32443902,0.3585403,0
1,0.0,1,0,1.3286587,1,2,0,2,0,2,2,0,2,2,0,0,0.37850112,1.1688764,0
1,0.0,0,0,-0.21871513,1,0,2,1,1,1,1,1,1,1,0,3,-1.4777261,-0.7447176,0
1,0.0,0,0,-1.0738428,1,2,1,0,0,0,0,0,0,0,1,2,0.33695617,-0.80001295,1
0,0.0,0,0,1.6137012,1,2,1,2,2,2,2,2,2,2,1,1,1.7478218,2.7170134,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.4960059,-0.99870086,0
1,0.0,0,0,-0.8702409,1,0,0,0,0,0,0,0,0,0,0,1,-0.65015125,-0.7902121,0
1,0.0,1,1,0.26992923,1,2,2,1,1,1,1,1,1,2,0,3,-1.31487,-0.5712602,0
0,0.0,0,0,1.0843365,1,2,1,2,2,2,0,0,0,0,1,2,0.8305099,1.4193499,0
1,0.0,0,0,-0.2594355,1,0,0,2,0,0,2,2,2,1,0,0,0.3402798,-0.16492224,0
1,0.0,0,0,-1.2367243,1,0,0,0,0,2,0,0,0,0,0,3,-0.4922805,-0.9601376,0
0,0.0,1,1,1.6137012,0,1,0,2,2,2,2,2,2,2,0,0,0.031185534,1.0125042,0
1,0.0,1,0,1.3286587,1,2,0,2,2,2,0,0,0,1,0,1,0.07605405,0.89515895,0
1,0.0,1,1,1.6137012,1,2,1,0,2,2,2,2,2,2,0,1,1.53345,2.4903135,0
1,0.0,0,0,-1.0738428,1,2,1,0,0,0,2,0,2,0,1,0,0.7706852,-0.77681315,0
1,0.0,0,0,-0.015113308,1,0,2,1,1,1,1,1,1,1,0,1,-1.4943441,-0.7479625,0
0,0.0,1,0,0.71785325,1,2,0,0,0,2,0,2,2,1,0,0,0.36354494,0.7038437,0
1,0.0,1,0,1.1657772,0,1,0,2,0,2,2,2,2,2,1,3,-0.08680205,0.6608656,0
0,0.0,0,0,-0.7073595,1,0,1,0,2,2,0,2,2,0,1,2,1.2127233,-0.36407375,1
1,0.0,1,0,1.6137012,1,2,1,2,2,2,2,2,2,2,0,0,1.6747028,2.678693,0
1,0.0,0,0,-0.9516817,1,0,2,1,1,1,1,1,1,0,1,3,-1.5225947,-0.92548144,1
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.5043149,-0.99881124,0
0,0.0,0,0,-0.8295206,1,2,1,0,0,0,0,0,2,0,1,2,0.7241549,-0.5364054,0
0,0.0,0,0,0.18848851,0,1,0,0,0,0,2,0,0,0,0,1,-1.2018678,-0.5776175,1
1,0.0,1,1,1.1657772,1,0,2,1,1,1,1,1,1,1,0,3,-1.4744025,-0.46596727,0
1,0.0,1,1,-0.5851984,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441,-0.8563016,0
1,0.0,0,1,-0.4630373,1,0,0,0,0,0,0,0,0,0,0,3,-0.6351951,-0.57254046,0
1,0.0,1,1,1.4508197,0,1,0,2,2,2,2,0,2,2,1,3,-0.2779087,0.7357406,0
1,0.0,0,0,-0.8295206,1,2,1,0,0,0,0,0,0,0,1,1,0.28377867,-0.6418528,0
0,0.0,0,0,-1.2367243,0,1,0,0,0,0,0,0,0,0,0,2,-1.3431206,-0.9889442,1
0,0.0,1,0,1.2064976,1,2,1,0,0,2,0,2,2,0,1,2,1.2160468,1.7141701,0
0,0.0,0,0,-0.1372744,1,2,1,0,0,0,2,2,2,0,0,2,1.1263098,0.25642604,1
1,0.0,0,1,-1.2774446,0,1,0,0,2,0,2,0,0,0,0,3,-1.0356882,-0.9925864,0
1,0.0,1,0,-1.1145631,1,2,1,0,0,2,0,0,0,0,1,0,0.50313586,-0.8555731,1
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,2,-1.4644318,-0.9982815,0
1,0.0,0,1,1.2064976,1,2,1,0,0,2,2,2,2,2,1,2,1.3057839,1.9021522,0
0,0.0,1,1,0.14776814,1,0,2,1,1,1,1,1,1,2,0,0,-1.479388,-0.6904597,0
0,0.0,0,0,-0.17799476,1,2,1,0,0,2,2,2,2,0,1,2,1.2808568,0.26874334,1
0,0.0,1,1,1.4915402,1,2,0,2,2,0,2,2,0,1,0,1,0.29707307,1.1495837,0
0,0.0,1,0,-0.8702409,1,2,1,2,0,0,2,2,0,0,1,1,1.0448817,-0.46790978,1
0,0.0,1,0,1.247218,1,2,1,0,2,2,2,2,2,0,1,2,1.4619927,2.0262964,0
1,0.0,0,0,-0.3815966,1,0,2,1,1,1,1,1,1,1,0,0,-1.4827116,-0.8283559,0
1,0.0,0,0,-0.91096133,1,0,2,1,1,1,1,1,1,0,0,1,-1.4960059,-0.9154819,0
0,0.0,1,0,1.5729809,1,2,2,1,1,1,1,1,1,2,1,1,-1.2899431,-0.21191776,0
0,0.0,0,0,0.5142514,1,2,0,2,0,0,2,0,2,0,1,2,0.17576188,0.34458953,0
0,0.0,1,1,1.5322605,1,2,2,1,1,1,1,1,1,2,0,3,-1.3530914,-0.22831872,0
0,0.0,0,1,-0.42231694,1,2,1,0,0,0,0,0,2,0,1,2,0.6643302,-0.20536178,0
0,0.0,1,1,0.799294,1,2,2,1,1,1,1,1,1,2,0,3,-1.3863273,-0.45331886,0
1,0.0,1,0,0.9214551,1,2,1,0,0,2,2,2,2,1,1,2,1.3091074,1.5280201,1
0,0.0,0,0,1.3286587,0,1,0,2,0,2,2,2,2,2,0,1,-0.15992112,0.72366613,0
0,0.0,1,1,1.6137012,1,0,2,1,1,1,1,1,1,2,0,0,-1.5026531,-0.36133656,0
1,0.0,1,0,-0.91096133,1,0,2,1,1,1,1,1,1,1,0,0,-1.5009913,-0.92378175,0
0,0.0,0,1,-1.0331224,1,0,2,1,1,1,1,1,1,1,0,3,-1.4860351,-0.96468484,0
1,0.0,0,0,-1.1145631,1,0,1,0,2,0,0,0,2,0,1,2,0.6909189,-0.8270756,0
0,0.0,1,1,-0.34087622,1,2,0,2,0,2,0,2,2,2,0,1,0.45992917,-0.19216153,0
0,0.0,1,1,1.6137012,1,2,1,2,2,2,2,2,2,2,1,1,1.729542,2.7260637,0
1,0.0,0,0,-0.4630373,0,1,0,2,0,0,2,2,0,0,1,3,-0.70499057,-0.5608633,0
1,0.0,1,0,1.4915402,0,1,0,0,2,2,2,2,2,1,1,1,-0.13167058,0.87478465,0
1,0.0,1,1,0.47353107,1,0,0,0,2,0,2,0,0,0,1,0,-0.32776263,0.117955916,0
0,0.0,1,1,1.1657772,1,2,0,0,0,2,0,2,0,1,1,2,0.014567563,0.7430692,0
1,0.0,0,0,-0.34087622,1,2,1,0,2,2,0,2,2,0,1,1,1.2692243,0.09482238,1
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,2,2,0,0,2,0.8587604,-0.96742207,1
0,0.0,0,0,-1.0738428,1,0,0,0,0,0,2,0,0,0,1,0,-0.46402997,-0.8802519,1
1,0.0,0,0,-1.1552835,1,2,1,0,2,0,0,0,2,0,1,2,0.8404807,-0.8449114,1
1,0.0,1,0,1.6137012,1,2,1,0,2,2,2,2,2,2,1,2,1.443713,2.454046,0
1,0.0,0,0,1.6137012,1,2,0,2,2,2,2,2,2,2,0,0,0.9052908,1.9208046,0
1,0.0,1,0,-0.74807984,1,2,1,0,0,0,0,0,0,0,1,2,0.34360337,-0.5600466,0
1,0.0,0,0,-1.0331224,1,2,2,1,1,1,1,1,1,0,1,0,-1.3198555,-0.93989575,0
